Initials,NbJobs,NbCompletedJobs,AvgNbUsedProducts,ActualVisits,Charges,Efficiency,JobId,PlannedVisits,Price,Profitability,ServiceName,StartDate,UnitSize,Warranty,DegreInfestation,NoCollaboration,Cluttered,NotEmpty,NoKeys,Ready,Refusal,Repulsif,Experience
MT,8001,371,0.839770029,2,480,100,SS134970,2,480,240,Punaises de lit TRAITEMENT,2020-10-29 18:00:00,4,6,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,102
MT,8001,591,0.839770029,2,175,50,SS135608,1,175,87.5,Blattes TRAITEMENT,2020-11-02 17:45:00,3,3,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,102
MT,8001,591,0.839770029,2,175,50,SS135611,1,175,87.5,Blattes TRAITEMENT,2020-11-02 17:45:00,3,3,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,102
MT,8001,338,0.839770029,2,475,100,SS135713,2,475,237.5,Souris TRAITEMENT,2020-11-04 18:00:00,17,6,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,103
MT,8001,611,0.839770029,2,95,50,SS136177,1,95,47.5,Blattes TRAITEMENT,2020-11-10 13:00:00,3,3,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,103
MT,8001,611,0.839770029,2,95,50,SS136178,1,95,47.5,Blattes TRAITEMENT,2020-11-10 13:00:00,3,3,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,103
MT,8001,600,0.839770029,2,95,50,SS136216,1,95,47.5,Blattes TRAITEMENT,2020-11-05 13:45:00,4,3,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,103
MT,8001,600,0.839770029,2,95,50,SS136418,1,95,47.5,Blattes TRAITEMENT,2020-11-05 13:45:00,4,3,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,103
MT,8001,603,0.839770029,2,95,50,SS136847,1,95,47.5,Blattes TRAITEMENT,2020-11-09 13:00:00,4,3,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,103
MT,8001,603,0.839770029,2,95,50,SS136848,1,95,47.5,Blattes TRAITEMENT,2020-11-09 13:00:00,3,3,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,103
MT,8001,603,0.839770029,8,95,12.5,SS136849,1,95,11.875,Blattes TRAITEMENT,2020-11-09 13:00:00,4,3,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,103
MT,8001,615,0.839770029,2,95,50,SS136999,1,95,47.5,Blattes TRAITEMENT,2020-11-10 15:45:00,3,3,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,103
MT,8001,732,0.839770029,2,95,50,SS137063,1,95,47.5,Blattes TRAITEMENT,2021-03-01 13:00:00,4,3,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,106
MT,8001,619,0.839770029,4,95,25,SS137377,1,95,23.75,Blattes TRAITEMENT,2020-11-16 17:00:00,5,3,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,103
MT,8001,11,0.839770029,2,95,50,SS137380,1,95,47.5,Lépisme et/ou thermobie TRAITEMENT,2020-11-16 17:00:00,3,3,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,103
MT,8001,376,0.839770029,2,385,100,SS137648,2,385,192.5,Punaises de lit TRAITEMENT,2020-11-16 13:00:00,3,6,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,103
MT,8001,376,0.839770029,2,480,100,SS137649,2,480,240,Punaises de lit TRAITEMENT,2020-11-16 13:00:00,4,6,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,103
MT,8001,72,0.839770029,2,95,50,SS137653,1,95,47.5,Fourmis pharaons  TRAITEMENT,2020-11-13 13:00:00,4,3,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,103
MT,8001,72,0.839770029,2,95,50,SS137654,1,95,47.5,Fourmis pharaons  TRAITEMENT,2020-11-13 13:00:00,4,3,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,103
MT,8001,72,0.839770029,2,95,50,SS137655,1,95,47.5,Fourmis pharaons  TRAITEMENT,2020-11-13 13:00:00,3,3,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,103
MT,8001,617,0.839770029,2,95,50,SS137656,1,95,47.5,Blattes TRAITEMENT,2020-11-13 13:00:00,4,3,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,103
MT,8001,617,0.839770029,2,95,50,SS137657,1,95,47.5,Blattes TRAITEMENT,2020-11-13 13:00:00,4,3,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,103
MT,8001,624,0.839770029,2,95,50,SS137682,1,95,47.5,Blattes TRAITEMENT,2020-11-17 17:45:00,3,3,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,103
MT,8001,616,0.839770029,4,475,25,SS137832,1,95,118.75,Blattes TRAITEMENT,2020-11-12 13:00:00,4,3,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,103
MT,8001,621,0.839770029,2,175,50,SS138035,1,175,87.5,Blattes TRAITEMENT,2020-11-17 13:00:00,3,3,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,103
MT,8001,622,0.839770029,2,175,50,SS138091,1,175,87.5,Blattes TRAITEMENT,2020-11-17 14:30:00,2,3,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,103
MT,8001,628,0.839770029,2,195,50,SS138303,1,195,97.5,Blattes TRAITEMENT,2020-11-23 13:00:00,4,3,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,103
MT,8001,75,0.839770029,2,95,50,SS138330,1,95,47.5,Fourmis pharaons  TRAITEMENT,2020-11-17 19:00:00,3,3,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,103
MT,8001,627,0.839770029,2,95,50,SS138884,1,95,47.5,Blattes TRAITEMENT,2020-11-20 14:00:00,3,3,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,103
MT,8001,378,0.839770029,2,575,50,SS138895,2,575,287.5,Punaises de lit TRAITEMENT,2020-11-20 14:00:00,5,6,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,103
MT,8001,625,0.839770029,3,95,33.33333333,SS138958,1,95,31.66666667,Blattes TRAITEMENT,2020-11-19 13:00:00,2,3,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,103
MT,8001,633,0.839770029,2,95,50,SS139587,1,95,47.5,Blattes TRAITEMENT,2020-11-26 13:00:00,4,3,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,103
MT,8001,635,0.839770029,2,175,50,SS139791,1,175,87.5,Blattes TRAITEMENT,2020-11-26 19:00:00,3,3,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,103
MT,8001,633,0.839770029,4,95,25,SS140053,1,95,23.75,Blattes TRAITEMENT,2020-11-26 13:00:00,5,3,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,103
MT,8001,646,0.839770029,2,95,50,SS140577,1,95,47.5,Blattes TRAITEMENT,2020-12-10 13:00:00,4,3,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,104
MT,8001,636,0.839770029,2,95,50,SS140624,1,95,47.5,Blattes TRAITEMENT,2020-11-30 19:00:00,17,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,103
MT,8001,4,0.839770029,2,195,50,SS140744,1,195,97.5,Centipèdes/millipèdes  TRAITEMENT,2020-12-02 17:45:00,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,103
MT,8001,384,0.839770029,3,480,33.33333333,SS141589,2,480,160,Punaises de lit TRAITEMENT,2020-12-01 18:15:00,4,6,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,103
MT,8001,386,0.839770029,2,385,100,SS141823,2,385,192.5,Punaises de lit TRAITEMENT,2020-12-08 13:00:00,3,6,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,104
MT,8001,645,0.839770029,2,95,50,SS141824,1,95,47.5,Blattes TRAITEMENT,2020-12-08 13:00:00,3,3,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,104
MT,8001,639,0.839770029,3,175,33.33333333,SS141930,1,175,58.33333333,Blattes TRAITEMENT,2020-12-02 13:15:00,1,3,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,103
MT,8001,708,0.839770029,2,125,50,SS142040,1,125,62.5,Blattes TRAITEMENT,2021-02-05 13:00:00,3,3,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,106
MT,8001,652,0.839770029,6,195,16.66666667,SS142604,1,195,32.5,Blattes TRAITEMENT,2020-12-14 13:30:00,4,3,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,104
MT,8001,652,0.839770029,2,195,50,SS142605,1,195,97.5,Blattes TRAITEMENT,2020-12-14 13:30:00,4,3,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,104
MT,8001,652,0.839770029,4,675,25,SS142606,1,175,168.75,Blattes TRAITEMENT,2020-12-14 13:30:00,3,3,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,104
MT,8001,714,0.839770029,2,95,50,SS142741,1,95,47.5,Blattes TRAITEMENT,2021-02-12 14:45:00,4,3,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,106
MT,8001,732,0.839770029,2,95,50,SS142761,1,95,47.5,Blattes TRAITEMENT,2021-03-01 13:00:00,3,3,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,106
MT,8001,346,0.839770029,5,95,20,SS142767,1,95,19,Souris TRAITEMENT,2020-12-14 17:45:00,4,3,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,104
MT,8001,386,0.839770029,2,385,100,SS142785,2,385,192.5,Punaises de lit TRAITEMENT,2020-12-08 13:00:00,3,6,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,104
MT,8001,658,0.839770029,2,195,50,SS143125,1,195,97.5,Blattes TRAITEMENT,2020-12-16 14:45:00,4,3,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,104
MT,8001,660,0.839770029,2,195,50,SS143204,1,195,97.5,Blattes TRAITEMENT,2020-12-16 17:30:00,4,3,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,104
MT,8001,120,0.839770029,4,480,50,SS143294,2,480,157.5,Punaises PLUS TRAITEMENT,2020-12-11 17:30:00,4,6,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,104
MT,8001,732,0.839770029,2,95,50,SS143894,1,95,47.5,Blattes TRAITEMENT,2021-03-01 13:00:00,4,3,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,106
MT,8001,661,0.839770029,2,95,50,SS144273,1,95,47.5,Blattes TRAITEMENT,2020-12-17 19:30:00,4,3,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,104
MT,8001,347,0.839770029,5,175,20,SS144336,1,175,35,Souris TRAITEMENT,2020-12-21 18:15:00,1,3,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,104
MT,8001,682,0.839770029,2,195,50,SS144410,1,195,97.5,Blattes TRAITEMENT,2021-01-11 13:00:00,4,3,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,105
MT,8001,667,0.839770029,2,125,50,SS144422,1,125,62.5,Blattes TRAITEMENT,2020-12-22 14:15:00,3,3,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,104
MT,8001,663,0.839770029,2,95,50,SS144532,1,95,47.5,Blattes TRAITEMENT,2020-12-17 20:15:00,5,3,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,104
MT,8001,93,0.839770029,2,95,50,SS144575,1,95,47.5,Fourmis pharaons  TRAITEMENT,2021-01-04 13:00:00,4,3,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,105
MT,8001,668,0.839770029,2,125,50,SS144726,1,125,62.5,Blattes TRAITEMENT,2020-12-22 15:30:00,4,3,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,104
MT,8001,669,0.839770029,2,175,50,SS144729,1,175,87.5,Blattes TRAITEMENT,2020-12-22 17:15:00,3,3,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,104
MT,8001,669,0.839770029,3,175,33.33333333,SS144730,1,175,58.33333333,Blattes TRAITEMENT,2020-12-22 17:15:00,3,3,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,104
MT,8001,669,0.839770029,2,175,50,SS144731,1,175,87.5,Blattes TRAITEMENT,2020-12-22 17:15:00,3,3,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,104
MT,8001,674,0.839770029,2,55,50,SS145010,1,55,27.5,Blattes TRAITEMENT,2021-01-05 15:30:00,4,3,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,105
MT,8001,682,0.839770029,2,195,50,SS146246,1,195,97.5,Blattes TRAITEMENT,2021-01-11 13:00:00,4,3,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,105
MT,8001,675,0.839770029,2,295,50,SS146287,1,295,147.5,Blattes TRAITEMENT,2021-01-05 17:30:00,6,3,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,105
MT,8001,675,0.839770029,2,295,50,SS146288,1,295,147.5,Blattes TRAITEMENT,2021-01-05 17:30:00,6,3,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,105
MT,8001,677,0.839770029,3,95,33.33333333,SS146318,1,95,31.66666667,Blattes TRAITEMENT,2021-01-06 13:30:00,4,3,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,105
MT,8001,679,0.839770029,2,95,50,SS146325,1,95,47.5,Blattes TRAITEMENT,2021-01-06 18:45:00,3,3,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,105
MT,8001,679,0.839770029,2,95,50,SS146481,1,95,47.5,Blattes TRAITEMENT,2021-01-06 18:45:00,3,3,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,105
MT,8001,358,0.839770029,5,125,20,SS147149,1,125,25,Souris TRAITEMENT,2021-01-12 17:45:00,3,3,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,105
MT,8001,682,0.839770029,2,195,50,SS147212,1,195,97.5,Blattes TRAITEMENT,2021-01-11 13:00:00,4,3,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,105
MT,8001,685,0.839770029,2,225,50,SS147393,1,225,112.5,Blattes TRAITEMENT,2021-01-14 13:00:00,3,3,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,105
MT,8001,685,0.839770029,2,225,50,SS147394,1,225,112.5,Blattes TRAITEMENT,2021-01-14 13:00:00,3,3,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,105
MT,8001,5,0.839770029,2,225,50,SS147395,1,225,112.5,Centipèdes/millipèdes  TRAITEMENT,2021-01-14 13:00:00,3,3,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,105
MT,8001,359,0.839770029,5,95,20,SS147552,1,95,19,Souris TRAITEMENT,2021-01-14 18:30:00,4,3,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,105
MT,8001,393,0.839770029,2,290,100,SS147569,2,290,145,Punaises de lit TRAITEMENT,2021-01-13 13:00:00,3,6,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,105
MT,8001,394,0.839770029,2,480,100,SS147927,2,480,240,Punaises de lit TRAITEMENT,2021-01-18 13:00:00,4,6,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,105
MT,8001,394,0.839770029,2,575,100,SS147928,2,575,287.5,Punaises de lit TRAITEMENT,2021-01-18 13:00:00,5,6,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,105
MT,8001,361,0.839770029,7,475,28.57142857,SS148005,2,475,67.85714286,Souris TRAITEMENT,2021-01-15 15:30:00,17,6,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,105
MT,8001,366,0.839770029,2,175,50,SS148054,1,175,87.5,Souris TRAITEMENT,2021-01-20 13:00:00,4,3,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,105
MT,8001,691,0.839770029,2,175,50,SS148055,1,175,87.5,Blattes TRAITEMENT,2021-01-20 14:00:00,4,3,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,105
MT,8001,692,0.839770029,2,175,50,SS148056,1,175,87.5,Blattes TRAITEMENT,2021-01-20 15:15:00,4,3,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,105
MT,8001,101,0.839770029,2,95,50,SS148688,1,95,47.5,Fourmis pharaons  TRAITEMENT,2021-01-21 15:00:00,4,3,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,105
MT,8001,695,0.839770029,2,95,50,SS149013,1,95,47.5,Blattes TRAITEMENT,2021-01-25 13:00:00,3,3,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,105
MT,8001,701,0.839770029,2,95,50,SS149202,1,95,47.5,Blattes TRAITEMENT,2021-02-01 14:30:00,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,105
MT,8001,701,0.839770029,2,95,50,SS149210,1,95,47.5,Blattes TRAITEMENT,2021-02-01 14:30:00,2,3,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,105
MT,8001,701,0.839770029,2,95,50,SS149211,1,95,47.5,Blattes TRAITEMENT,2021-02-01 14:30:00,3,3,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,105
MT,8001,701,0.839770029,2,95,50,SS149220,1,95,47.5,Blattes TRAITEMENT,2021-02-01 14:30:00,3,3,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,105
MT,8001,371,0.839770029,5,125,20,SS149479,1,125,25,Souris TRAITEMENT,2021-01-26 15:15:00,3,3,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,105
MT,8001,127,0.839770029,4,480,50,SS150820,2,480,138.75,Punaises PLUS TRAITEMENT,2021-02-02 14:15:00,4,6,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,106
MT,8001,706,0.839770029,2,175,50,SS150927,1,175,87.5,Blattes TRAITEMENT,2021-02-02 17:30:00,3,3,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,106
MT,8001,706,0.839770029,2,175,50,SS150928,1,175,87.5,Blattes TRAITEMENT,2021-02-02 17:30:00,3,3,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,106
MT,8001,128,0.839770029,4,480,50,SS151274,2,480,138.75,Punaises PLUS TRAITEMENT,2021-02-04 13:00:00,4,6,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,106
MT,8001,397,0.839770029,12,385,16.66666667,SS151376,2,385,32.08333333,Punaises de lit TRAITEMENT,2021-02-03 12:30:00,3,6,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,106
MT,8001,712,0.839770029,3,125,33.33333333,SS151596,1,125,41.66666667,Blattes TRAITEMENT,2021-02-11 13:00:00,4,3,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,106
MT,8001,131,0.839770029,2,385,100,SS151632,2,385,192.5,Punaises PLUS TRAITEMENT,2021-02-08 17:00:00,3,6,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,106
MT,8001,713,0.839770029,2,95,50,SS151671,1,95,47.5,Blattes TRAITEMENT,2021-02-12 14:00:00,4,3,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,106
MT,8001,770,0.839770029,2,275,50,SS151753,1,275,137.5,Blattes TRAITEMENT,2021-03-29 12:00:00,4,3,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,107
MT,8001,710,0.839770029,2,95,50,SS151959,1,95,47.5,Blattes TRAITEMENT,2021-02-09 13:00:00,4,3,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,106
MT,8001,398,0.839770029,6,385,33.33333333,SS152422,2,385,64.16666667,Punaises de lit TRAITEMENT,2021-02-10 13:00:00,3,6,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,106
MT,8001,132,0.839770029,4,290,50,SS152638,2,290,91.25,Punaises PLUS TRAITEMENT,2021-02-15 15:45:00,1,6,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,106
MT,8001,729,0.839770029,3,125,33.33333333,SS152706,1,125,41.66666667,Blattes TRAITEMENT,2021-02-25 13:00:00,4,3,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,106
MT,8001,716,0.839770029,2,125,50,SS152707,1,125,62.5,Blattes TRAITEMENT,2021-02-18 13:00:00,4,3,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,106
MT,8001,716,0.839770029,2,125,50,SS152731,1,125,62.5,Blattes TRAITEMENT,2021-02-18 13:00:00,4,3,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,106
MT,8001,716,0.839770029,2,125,50,SS152775,1,125,62.5,Blattes TRAITEMENT,2021-02-18 13:00:00,4,3,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,106
MT,8001,400,0.839770029,2,480,100,SS153427,2,480,240,Punaises de lit TRAITEMENT,2021-02-18 13:00:00,4,6,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,106
MT,8001,728,0.839770029,4,95,25,SS153584,1,95,23.75,Blattes TRAITEMENT,2021-02-23 18:00:00,2,3,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,106
MT,8001,725,0.839770029,4,95,25,SS153612,1,95,23.75,Blattes TRAITEMENT,2021-02-23 13:00:00,3,3,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,106
MT,8001,720,0.839770029,2,95,50,SS154043,1,95,47.5,Blattes TRAITEMENT,2021-02-22 14:00:00,2,3,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,106
MT,8001,720,0.839770029,8,95,12.5,SS154046,1,95,11.875,Blattes TRAITEMENT,2021-02-22 14:00:00,2,3,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,106
MT,8001,720,0.839770029,2,95,50,SS154055,1,95,47.5,Blattes TRAITEMENT,2021-02-22 14:00:00,3,3,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,106
MT,8001,726,0.839770029,2,95,50,SS154266,1,95,47.5,Blattes TRAITEMENT,2021-02-23 15:00:00,2,3,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,106
MT,8001,765,0.839770029,2,95,50,SS155104,1,95,47.5,Blattes TRAITEMENT,2021-03-24 17:30:00,4,3,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,107
MT,8001,729,0.839770029,10,885,10,SS155343,1,125,88.5,Blattes TRAITEMENT,2021-02-25 13:00:00,4,3,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,106
MT,8001,742,0.839770029,2,95,50,SS155457,1,95,47.5,Blattes TRAITEMENT,2021-03-02 15:15:00,3,3,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,106
MT,8001,137,0.839770029,4,290,50,SS155699,2,290,91.25,Punaises PLUS TRAITEMENT,2021-03-03 13:00:00,1,6,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,106
MT,8001,767,0.839770029,2,125,50,SS157057,1,125,62.5,Blattes TRAITEMENT,2021-03-26 12:00:00,3,3,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,107
MT,8001,748,0.839770029,4,275,25,SS157230,1,275,68.75,Blattes TRAITEMENT,2021-03-15 12:00:00,6,3,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,107
MT,8001,404,0.839770029,2,575,100,SS157413,2,575,287.5,Punaises de lit TRAITEMENT,2021-03-11 13:00:00,5,6,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,107
MT,8001,745,0.839770029,3,55,33.33333333,SS157431,1,55,18.33333333,Blattes TRAITEMENT,2021-03-12 14:30:00,3,3,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,107
MT,8001,745,0.839770029,2,55,50,SS157432,1,55,27.5,Blattes TRAITEMENT,2021-03-12 14:30:00,3,3,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,107
MT,8001,745,0.839770029,2,55,50,SS157433,1,55,27.5,Blattes TRAITEMENT,2021-03-12 14:30:00,4,3,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,107
MT,8001,780,0.839770029,2,55,50,SS157841,1,55,27.5,Blattes TRAITEMENT,2021-04-13 12:00:00,4,3,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,108
MT,8001,780,0.839770029,2,55,50,SS157852,1,55,27.5,Blattes TRAITEMENT,2021-04-13 12:00:00,3,3,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,108
MT,8001,139,0.839770029,7,765,28.57142857,SS157982,2,765,162.8571429,Punaises PLUS TRAITEMENT,2021-03-15 16:00:00,7,6,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,107
MT,8001,46,0.839770029,2,40,50,SS158196,1,40,20,Fourmis charpentière TRAITEMENT,2021-04-05 12:00:00,3,3,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,108
MT,8001,120,0.839770029,2,125,50,SS158452,1,125,62.5,Fourmis pharaons  TRAITEMENT,2021-04-06 12:00:00,2,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,108
MT,8001,761,0.839770029,2,95,50,SS158466,1,95,47.5,Blattes TRAITEMENT,2021-03-22 13:00:00,5,3,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,107
MT,8001,762,0.839770029,2,95,50,SS158649,1,95,47.5,Blattes TRAITEMENT,2021-03-22 14:30:00,3,3,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,107
MT,8001,763,0.839770029,2,95,50,SS158652,1,95,47.5,Blattes TRAITEMENT,2021-03-22 16:30:00,4,3,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,107
MT,8001,402,0.839770029,7,475,28.57142857,SS158901,2,475,67.85714286,Souris TRAITEMENT,2021-03-23 12:00:00,17,6,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,107
MT,8001,767,0.839770029,2,95,50,SS159161,1,95,47.5,Blattes TRAITEMENT,2021-03-26 12:00:00,3,3,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,107
